,Week,Team,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff
864,10/28/2000,Mid Tennessee St,35.0,33,190,40,18,337,3,1,Mississippi State,61.0,45,270,26,18,260,0,1,-26.0,-12,-80,14,0,77,3,0
865,10/28/2000,Navy,14.0,46,127,18,10,105,1,1,Toledo,35.0,41,251,28,17,135,0,2,-21.0,5,-124,-10,-7,-30,1,-1
866,10/28/2000,North Carolina,6.0,49,157,39,22,223,1,1,Virginia,17.0,33,105,15,8,122,0,1,-11.0,16,52,24,14,101,1,0
867,10/28/2000,No Carolina State,14.0,22,49,43,21,235,3,0,Florida State,58.0,54,324,22,14,195,0,0,-44.0,-32,-275,21,7,40,3,0
868,10/28/2000,Notre Dame,34.0,47,212,25,10,171,0,1,Air Force,31.0,53,206,29,17,265,0,1,3.0,-6,6,-4,-7,-94,0,0
869,10/28/2000,Nebraska,14.0,43,195,27,12,133,1,1,Oklahoma,31.0,35,118,34,20,300,1,0,-17.0,8,77,-7,-8,-167,0,1
870,10/28/2000,Nevada-Reno,7.0,23,19,39,22,306,4,1,Southern Methodist,21.0,36,143,35,25,233,1,0,-14.0,-13,-124,4,-3,73,3,1
871,10/28/2000,Northern Illinois,73.0,54,286,32,21,360,0,0,Buffalo,10.0,30,174,29,9,107,4,0,63.0,24,112,3,12,253,-4,0
872,10/28/2000,New Mexico,10.0,53,161,12,6,39,0,0,Utah,3.0,27,60,31,13,185,2,0,7.0,26,101,-19,-7,-146,-2,0
873,10/28/2000,New Mexico State,31.0,47,317,15,9,160,0,0,Boise State,34.0,42,166,36,23,375,0,0,-3.0,5,151,-21,-14,-215,0,0
874,10/28/2000,North Texas,13.0,41,207,11,6,108,1,1,UL-Lafayette,0.0,40,114,31,17,135,1,3,13.0,1,93,-20,-11,-27,0,-2
875,10/28/2000,Northwestern,41.0,65,334,32,18,209,0,2,Minnesota,35.0,35,120,36,20,316,1,0,6.0,30,214,-4,-2,-107,-1,2
876,10/28/2000,Ohio State,27.0,31,70,29,17,208,1,1,Purdue,31.0,28,31,65,39,455,4,0,-4.0,3,39,-36,-22,-247,-3,1
877,10/28/2000,Oklahoma,31.0,35,118,34,20,300,1,0,Nebraska,14.0,43,195,27,12,133,1,1,17.0,-8,-77,7,8,167,0,-1
878,10/28/2000,Oklahoma State,21.0,38,114,49,30,313,1,0,Colorado,37.0,29,135,37,24,389,0,1,-16.0,9,-21,12,6,-76,1,-1
879,10/28/2000,Oregon,56.0,40,131,43,26,434,0,2,Arizona State,55.0,51,235,34,21,432,1,3,1.0,-11,-104,9,5,2,-1,-1
880,10/28/2000,Oregon State,38.0,43,267,30,13,146,1,0,Washington State,9.0,31,56,37,17,184,2,0,29.0,12,211,-7,-4,-38,-1,0
881,10/28/2000,Penn State,27.0,35,161,23,18,198,0,1,Indiana,24.0,46,225,23,10,91,3,1,3.0,-11,-64,0,8,107,-3,0
882,10/28/2000,Pittsburgh,34.0,29,24,26,17,311,1,0,Virginia Tech,37.0,61,283,28,15,194,1,1,-3.0,-32,-259,-2,2,117,0,-1
883,10/28/2000,Purdue,31.0,28,31,65,39,455,4,0,Ohio State,27.0,31,70,29,17,208,1,1,4.0,-3,-39,36,22,247,3,-1
884,10/28/2000,Rice,0.0,52,140,13,3,46,0,2,Texas Christian,37.0,51,249,21,11,151,1,0,-37.0,1,-109,-8,-8,-105,-1,2
885,10/28/2000,Rutgers,13.0,37,133,36,13,171,2,0,Boston College,42.0,55,325,18,11,159,0,1,-29.0,-18,-192,18,2,12,2,-1
886,10/28/2000,Southern Cal,16.0,39,118,39,19,202,2,1,California,28.0,39,82,12,7,131,0,1,-12.0,0,36,27,12,71,2,0
887,10/28/2000,South Carolina,14.0,29,24,31,16,268,1,1,Tennessee,17.0,39,101,31,19,152,1,1,-3.0,-10,-77,0,-3,116,0,0
888,10/28/2000,San Diego State,22.0,25,26,46,30,393,2,1,Colorado State,34.0,33,84,34,22,232,1,1,-12.0,-8,-58,12,8,161,1,0
889,10/28/2000,San Jose State,57.0,50,285,22,12,227,0,1,Hawaii,48.0,20,74,74,38,492,2,0,9.0,30,211,-52,-26,-265,-2,1
890,10/28/2000,Southern Miss,6.0,38,113,33,18,215,0,1,Houston,3.0,30,-2,31,15,150,0,0,3.0,8,115,2,3,65,0,1
891,10/28/2000,Southern Methodist,21.0,36,143,35,25,233,1,0,Nevada-Reno,7.0,23,19,39,22,306,4,1,14.0,13,124,-4,3,-73,-3,-1
892,10/28/2000,Stanford,28.0,44,182,30,13,166,0,1,Washington,31.0,42,170,26,15,216,2,0,-3.0,2,12,4,-2,-50,-2,1
893,10/28/2000,UL-Lafayette,0.0,40,114,31,17,135,1,3,North Texas,13.0,41,207,11,6,108,1,1,-13.0,-1,-93,20,11,27,0,2
894,10/28/2000,Texas Christian,37.0,51,249,21,11,151,1,0,Rice,0.0,52,140,13,3,46,0,2,37.0,-1,109,8,8,105,1,-2
895,10/28/2000,Tennessee,17.0,39,101,31,19,152,1,1,South Carolina,14.0,29,24,31,16,268,1,1,3.0,10,77,0,3,-116,0,0
896,10/28/2000,Texas,48.0,36,90,50,23,383,1,1,Baylor,14.0,32,57,33,9,77,4,1,34.0,4,33,17,14,306,-3,0
897,10/28/2000,Toledo,35.0,41,251,28,17,135,0,2,Navy,14.0,46,127,18,10,105,1,1,21.0,-5,124,10,7,30,-1,1
898,10/28/2000,Texas Tech,45.0,32,80,49,33,409,0,1,Kansas,39.0,44,172,41,23,327,0,1,6.0,-12,-92,8,10,82,0,0
899,10/28/2000,Tulane,32.0,25,59,72,43,388,3,1,Louisville,35.0,37,114,42,24,283,0,2,-3.0,-12,-55,30,19,105,3,-1
900,10/28/2000,Tulsa,12.0,32,78,55,30,352,2,2,Fresno State,34.0,37,199,24,17,252,1,0,-22.0,-5,-121,31,13,100,1,2
901,10/28/2000,Texas A & M,26.0,53,171,20,12,155,0,0,Kansas State,10.0,34,118,40,14,227,3,0,16.0,19,53,-20,-2,-72,-3,0
902,10/28/2000,Alabama-Birmingham,16.0,36,156,26,15,192,0,0,East Carolina,13.0,41,157,35,18,253,0,0,3.0,-5,-1,-9,-3,-61,0,0
903,10/28/2000,U.C.L.A.,27.0,39,54,35,19,230,2,0,Arizona,24.0,45,211,18,7,105,4,0,3.0,-6,-157,17,12,125,-2,0
904,10/28/2000,Nevada-Las Vegas,40.0,59,378,25,7,93,2,0,Mississippi,43.0,38,163,29,18,288,0,0,-3.0,21,215,-4,-11,-195,2,0
905,10/28/2000,Utah,3.0,27,60,31,13,185,2,0,New Mexico,10.0,53,161,12,6,39,0,0,-7.0,-26,-101,19,7,146,2,0
906,10/28/2000,Utah State,44.0,39,236,43,24,247,0,1,Arkansas State,31.0,30,68,44,22,231,1,1,13.0,9,168,-1,2,16,-1,0
907,10/28/2000,Virginia,17.0,33,105,15,8,122,0,1,North Carolina,6.0,49,157,39,22,223,1,1,11.0,-16,-52,-24,-14,-101,-1,0
908,10/28/2000,Virginia Tech,37.0,61,283,28,15,194,1,1,Pittsburgh,34.0,29,24,26,17,311,1,0,3.0,32,259,2,-2,-117,0,1
909,10/28/2000,Washington,31.0,42,170,26,15,216,2,0,Stanford,28.0,44,182,30,13,166,0,1,3.0,-2,-12,-4,2,50,2,-1
910,10/28/2000,Washington State,9.0,31,56,37,17,184,2,0,Oregon State,38.0,43,267,30,13,146,1,0,-29.0,-12,-211,7,4,38,1,0
911,10/28/2000,Wisconsin,13.0,50,118,26,18,292,1,2,Iowa,7.0,24,84,27,13,122,2,0,6.0,26,34,-1,5,170,-1,2
912,10/28/2000,Western Michigan,42.0,51,241,35,22,261,0,0,Kent State,0.0,32,94,16,7,27,0,0,42.0,19,147,19,15,234,0,0
913,10/28/2000,Wyoming,7.0,36,67,30,19,169,4,1,Brigham Young,19.0,40,128,34,22,225,1,3,-12.0,-4,-61,-4,-3,-56,3,-2
914,11/04/2000,Air Force,41.0,59,278,22,14,163,0,0,Army,27.0,35,233,32,15,134,2,0,14.0,24,45,-10,-1,29,-2,0
915,11/04/2000,Arkansas State,14.0,23,53,28,19,219,0,1,Boise State,42.0,52,206,28,20,304,1,1,-28.0,-29,-153,0,-1,-85,-1,0
916,11/04/2000,Alabama,28.0,38,164,33,15,150,1,2,Louisiana State,30.0,39,133,31,18,275,0,0,-2.0,-1,31,2,-3,-125,1,2
917,11/04/2000,Arizona,32.0,51,263,34,13,208,0,1,Washington,35.0,30,211,34,17,196,1,3,-3.0,21,52,0,-4,12,-1,-2
918,11/04/2000,Arkansas,24.0,36,212,37,16,181,2,0,Mississippi,38.0,42,194,25,10,109,0,0,-14.0,-6,18,12,6,72,2,0
919,11/04/2000,Army,27.0,35,233,32,15,134,2,0,Air Force,41.0,59,278,22,14,163,0,0,-14.0,-24,-45,10,1,-29,2,0
920,11/04/2000,Arizona State,38.0,36,77,54,30,314,1,1,Southern Cal,44.0,45,261,37,22,279,2,4,-6.0,-9,-184,17,8,35,-1,-3
921,11/04/2000,Ball State,3.0,45,132,31,11,96,2,0,Western Michigan,42.0,36,210,39,22,314,2,0,-39.0,9,-78,-8,-11,-218,0,0
922,11/04/2000,Baylor,7.0,28,69,30,9,25,2,0,Oklahoma,56.0,39,129,38,25,387,2,0,-49.0,-11,-60,-8,-16,-362,0,0
923,11/04/2000,Boise State,42.0,52,206,28,20,304,1,1,Arkansas State,14.0,23,53,28,19,219,0,1,28.0,29,153,0,1,85,1,0
924,11/04/2000,Boston College,31.0,45,154,28,19,273,1,0,Temple,3.0,32,92,24,10,126,3,1,28.0,13,62,4,9,147,-2,-1
925,11/04/2000,Bowling Green,13.0,40,85,24,12,123,3,0,Marshall,20.0,31,64,35,20,202,2,0,-7.0,9,21,-11,-8,-79,1,0
926,11/04/2000,Buffalo,20.0,50,73,36,23,323,1,0,Kent State,17.0,39,108,31,18,185,1,0,3.0,11,-35,5,5,138,0,0
927,11/04/2000,Brigham Young,21.0,16,57,41,18,120,3,2,Colorado State,45.0,43,165,31,19,298,0,3,-24.0,-27,-108,10,-1,-178,3,-1
928,11/04/2000,California,32.0,30,27,44,17,349,2,0,Oregon State,38.0,47,207,28,11,317,1,1,-6.0,-17,-180,16,6,32,1,-1
929,11/04/2000,Central Florida,20.0,24,47,37,18,254,1,0,Louisiana Tech,16.0,28,53,52,34,363,2,0,4.0,-4,-6,-15,-16,-109,-1,0
930,11/04/2000,Cincinnati,33.0,44,126,32,20,351,1,1,Alabama-Birmingham,21.0,35,138,34,17,183,2,2,12.0,9,-12,-2,3,168,-1,-1
931,11/04/2000,Clemson,7.0,36,95,38,15,167,3,0,Florida State,54.0,40,250,43,27,521,0,2,-47.0,-4,-155,-5,-12,-354,3,-2
932,11/04/2000,Central Michigan,15.0,36,40,41,23,276,2,3,Eastern Michigan,31.0,49,225,26,17,109,1,0,-16.0,-13,-185,15,6,167,1,3
933,11/04/2000,Colorado,28.0,34,54,32,17,147,2,1,Missouri,18.0,60,159,34,17,246,3,2,10.0,-26,-105,-2,0,-99,-1,-1
934,11/04/2000,Colorado State,45.0,43,165,31,19,298,0,3,Brigham Young,21.0,16,57,41,18,120,3,2,24.0,27,108,-10,1,178,-3,1
935,11/04/2000,Duke,26.0,30,50,46,29,354,2,0,Wake Forest,28.0,48,244,20,13,138,0,1,-2.0,-18,-194,26,16,216,2,-1
936,11/04/2000,Eastern Michigan,31.0,49,225,26,17,109,1,0,Central Michigan,15.0,36,40,41,23,276,2,3,16.0,13,185,-15,-6,-167,-1,-3
937,11/04/2000,Florida,43.0,38,141,36,21,334,2,1,Vanderbilt,20.0,33,52,41,15,147,5,0,23.0,5,89,-5,6,187,-3,1
938,11/04/2000,Fresno State,45.0,42,209,31,23,257,0,1,Hawaii,27.0,27,138,44,26,297,2,0,18.0,15,71,-13,-3,-40,-2,1
939,11/04/2000,Florida State,54.0,40,250,43,27,521,0,2,Clemson,7.0,36,95,38,15,167,3,1,47.0,4,155,5,12,354,-3,1
940,11/04/2000,Hawaii,27.0,27,138,44,26,297,2,0,Fresno State,45.0,42,209,31,23,257,0,1,-18.0,-15,-71,13,3,40,2,-1
941,11/04/2000,Houston,23.0,38,146,45,25,248,0,0,Tulane,41.0,35,142,33,19,309,1,1,-18.0,3,4,12,6,-61,-1,-1
942,11/04/2000,Iowa State,10.0,28,80,42,18,211,2,1,Kansas State,56.0,60,367,20,13,216,0,1,-46.0,-32,-287,22,5,-5,2,0
943,11/04/2000,Idaho,16.0,35,150,45,27,319,0,1,North Texas,14.0,42,134,24,10,145,0,0,2.0,-7,16,21,17,174,0,1
944,11/04/2000,Illinois,42.0,36,99,29,21,277,0,0,Indiana,35.0,65,447,18,10,130,1,1,7.0,-29,-348,11,11,147,-1,-1
945,11/04/2000,Indiana,35.0,65,447,18,10,130,1,1,Illinois,42.0,36,99,29,21,277,0,0,-7.0,29,348,-11,-11,-147,1,1
946,11/04/2000,Iowa,26.0,44,162,37,25,232,1,0,Penn State,23.0,30,132,51,27,302,1,0,3.0,14,30,-14,-2,-70,0,0
947,11/04/2000,Kansas,17.0,29,97,31,16,169,1,1,Nebraska,56.0,73,493,8,7,69,0,2,-39.0,-44,-396,23,9,100,1,-1
948,11/04/2000,Kent State,17.0,39,108,31,18,185,1,0,Buffalo,20.0,50,73,36,23,323,1,0,-3.0,-11,35,-5,-5,-138,0,0
949,11/04/2000,Kansas State,56.0,60,367,20,13,216,0,1,Iowa State,10.0,28,80,42,18,211,2,1,46.0,32,287,-22,-5,5,-2,0
950,11/04/2000,Kentucky,17.0,31,122,53,23,264,4,3,Mississippi State,35.0,44,253,20,11,212,2,3,-18.0,-13,-131,33,12,52,2,0
951,11/04/2000,Louisville,49.0,33,126,42,25,293,0,2,Southern Miss,28.0,36,61,32,18,300,4,0,21.0,-3,65,10,7,-7,-4,2
952,11/04/2000,Louisiana State,30.0,39,133,31,18,275,0,0,Alabama,28.0,38,164,33,15,150,1,2,2.0,1,-31,-2,3,125,-1,-2
953,11/04/2000,Louisiana Tech,16.0,28,53,52,34,363,2,0,Central Florida,20.0,24,47,37,18,254,1,0,-4.0,4,6,15,16,109,1,0
954,11/04/2000,Marshall,20.0,31,64,35,20,202,2,0,Bowling Green,13.0,40,85,24,12,123,3,0,7.0,-9,-21,11,8,79,-1,0
955,11/04/2000,Michigan State,13.0,39,108,24,14,103,2,2,Ohio State,27.0,50,157,21,9,132,2,1,-14.0,-11,-49,3,5,-29,0,1
956,11/04/2000,Maryland,35.0,41,138,34,21,200,1,0,No Carolina State,28.0,47,218,35,16,183,0,1,7.0,-6,-80,-1,5,17,1,-1
957,11/04/2000,Memphis,17.0,28,47,27,15,137,0,2,Tennessee,19.0,42,99,31,19,224,1,2,-2.0,-14,-52,-4,-4,-87,-1,0
958,11/04/2000,Miami-Florida,41.0,39,183,23,11,283,0,1,Virginia Tech,21.0,44,162,30,15,234,2,1,20.0,-5,21,-7,-4,49,-2,0
959,11/04/2000,Miami-Ohio,27.0,35,135,21,9,213,1,0,Ohio,24.0,70,399,6,3,38,1,1,3.0,-35,-264,15,6,175,0,-1
960,11/04/2000,Michigan,51.0,44,217,37,24,318,0,2,Northwestern,54.0,50,332,40,27,322,0,0,-3.0,-6,-115,-3,-3,-4,0,2
961,11/04/2000,Minnesota,20.0,51,303,32,18,187,3,1,Wisconsin,41.0,46,216,21,12,204,1,0,-21.0,5,87,11,6,-17,2,1
962,11/04/2000,Mississippi,38.0,42,194,25,10,109,0,0,Arkansas,24.0,36,212,37,16,181,2,0,14.0,6,-18,-12,-6,-72,-2,0
963,11/04/2000,Missouri,18.0,60,159,34,17,246,3,2,Colorado,28.0,34,54,32,17,147,2,1,-10.0,26,105,2,0,99,1,1
964,11/04/2000,Mississippi State,35.0,44,253,20,11,212,2,3,Kentucky,17.0,31,122,53,23,264,4,3,18.0,13,131,-33,-12,-52,-2,0
965,11/04/2000,Mid Tennessee St,66.0,41,301,28,21,269,0,0,Connecticut,10.0,28,81,46,24,276,4,1,56.0,13,220,-18,-3,-7,-4,-1
966,11/04/2000,North Carolina,20.0,47,129,32,13,164,2,0,Pittsburgh,17.0,32,63,39,18,344,0,3,3.0,15,66,-7,-5,-180,2,-3
967,11/04/2000,No Carolina State,28.0,47,218,35,16,183,0,1,Maryland,35.0,41,138,34,21,200,1,0,-7.0,6,80,1,-5,-17,-1,1
968,11/04/2000,Nebraska,56.0,73,493,8,7,69,0,2,Kansas,17.0,29,97,31,16,169,1,1,39.0,44,396,-23,-9,-100,-1,1
969,11/04/2000,UL-Monroe,18.0,33,81,26,14,147,2,0,UL-Lafayette,21.0,39,91,30,15,177,1,0,-3.0,-6,-10,-4,-1,-30,1,0
970,11/04/2000,Nevada-Reno,22.0,26,44,48,21,258,3,1,Texas-El Paso,45.0,50,179,35,20,323,0,2,-23.0,-24,-135,13,1,-65,3,-1
971,11/04/2000,Northern Illinois,24.0,36,165,26,13,193,1,0,Toledo,38.0,55,335,26,21,226,0,1,-14.0,-19,-170,0,-8,-33,1,-1
972,11/04/2000,New Mexico,16.0,42,114,30,14,154,1,1,San Diego State,17.0,38,35,24,12,148,0,2,-1.0,4,79,6,2,6,1,-1
973,11/04/2000,New Mexico State,37.0,52,369,32,15,226,0,1,Utah State,44.0,36,322,39,24,297,0,2,-7.0,16,47,-7,-9,-71,0,-1
974,11/04/2000,North Texas,14.0,42,134,24,10,145,0,0,Idaho,16.0,35,150,45,27,319,0,1,-2.0,7,-16,-21,-17,-174,0,-1
975,11/04/2000,Northwestern,54.0,50,332,40,27,322,0,0,Michigan,51.0,44,217,37,24,318,0,2,3.0,6,115,3,3,4,0,-2
976,11/04/2000,Ohio,24.0,70,399,6,3,38,1,1,Miami-Ohio,27.0,35,135,21,9,213,1,0,-3.0,35,264,-15,-6,-175,0,1
977,11/04/2000,Ohio State,27.0,50,157,21,9,132,2,1,Michigan State,13.0,39,108,24,14,103,2,2,14.0,11,49,-3,-5,29,0,-1
978,11/04/2000,Oklahoma,56.0,39,129,38,25,387,2,0,Baylor,7.0,28,69,30,9,25,2,0,49.0,11,60,8,16,362,0,0
979,11/04/2000,Oklahoma State,16.0,35,167,33,16,155,2,0,Texas A & M,21.0,37,190,37,24,246,1,1,-5.0,-2,-23,-4,-8,-91,1,-1
980,11/04/2000,Oregon,27.0,21,94,39,18,212,1,0,Washington State,24.0,47,122,34,14,217,1,0,3.0,-26,-28,5,4,-5,0,0
981,11/04/2000,Oregon State,38.0,47,207,28,11,317,1,1,California,32.0,30,27,44,17,349,2,0,6.0,17,180,-16,-6,-32,-1,1
982,11/04/2000,Penn State,23.0,30,132,51,27,302,1,0,Iowa,26.0,44,162,37,25,232,1,0,-3.0,-14,-30,14,2,70,0,0
983,11/04/2000,Pittsburgh,17.0,32,63,39,18,344,0,3,North Carolina,20.0,47,129,32,13,164,2,0,-3.0,-15,-66,7,5,180,-2,3
984,11/04/2000,Rice,43.0,62,301,5,1,12,0,0,Southern Methodist,14.0,35,133,26,13,93,3,1,29.0,27,168,-21,-12,-81,-3,-1
985,11/04/2000,Southern Cal,44.0,45,261,37,22,279,2,4,Arizona State,38.0,36,77,54,30,314,1,1,6.0,9,184,-17,-8,-35,1,3
986,11/04/2000,San Diego State,17.0,38,35,24,12,148,0,2,New Mexico,16.0,42,114,30,14,154,1,1,1.0,-4,-79,-6,-2,-6,-1,1
987,11/04/2000,San Jose State,27.0,45,138,24,11,237,2,0,Texas Christian,24.0,42,164,23,12,194,1,2,3.0,3,-26,1,-1,43,1,-2
988,11/04/2000,Southern Miss,28.0,36,61,32,18,300,4,0,Louisville,49.0,33,126,42,25,293,0,2,-21.0,3,-65,-10,-7,7,4,-2
989,11/04/2000,Southern Methodist,14.0,35,133,26,13,93,3,1,Rice,43.0,62,301,5,1,12,0,0,-29.0,-27,-168,21,12,81,3,1
990,11/04/2000,Stanford,35.0,40,178,46,23,317,2,2,U.C.L.A.,37.0,40,117,28,17,346,2,1,-2.0,0,61,18,6,-29,0,1
991,11/04/2000,UL-Lafayette,21.0,39,91,30,15,177,1,0,UL-Monroe,18.0,33,81,26,14,147,2,0,3.0,6,10,4,1,30,-1,0
992,11/04/2000,Syracuse,31.0,42,183,37,20,216,1,0,West Virginia,27.0,37,169,21,8,156,2,0,4.0,5,14,16,12,60,-1,0
993,11/04/2000,Texas Christian,24.0,42,164,23,12,194,1,2,San Jose State,27.0,45,138,24,11,237,2,0,-3.0,-3,26,-1,1,-43,-1,2
994,11/04/2000,Temple,3.0,32,92,24,10,126,3,1,Boston College,31.0,45,154,28,19,273,1,0,-28.0,-13,-62,-4,-9,-147,2,1
995,11/04/2000,Tennessee,19.0,42,99,31,19,224,1,2,Memphis,17.0,28,47,27,15,137,0,2,2.0,14,52,4,4,87,1,0
996,11/04/2000,Texas,29.0,53,233,35,20,182,1,1,Texas Tech,17.0,14,17,49,28,282,2,3,12.0,39,216,-14,-8,-100,-1,-2
997,11/04/2000,Toledo,38.0,55,335,26,21,226,0,1,Northern Illinois,24.0,36,165,26,13,193,1,0,14.0,19,170,0,8,33,-1,1
998,11/04/2000,Texas Tech,17.0,14,17,49,28,282,2,3,Texas,29.0,53,233,35,20,182,1,1,-12.0,-39,-216,14,8,100,1,2
999,11/04/2000,Tulane,41.0,35,142,33,19,309,1,1,Houston,23.0,38,146,45,25,248,0,0,18.0,-3,-4,-12,-6,61,1,1
1000,11/04/2000,Texas A & M,21.0,37,190,37,24,246,1,1,Oklahoma State,16.0,35,167,33,16,155,2,0,5.0,2,23,4,8,91,-1,1
1001,11/04/2000,Alabama-Birmingham,21.0,35,138,34,17,183,2,2,Cincinnati,33.0,44,126,32,20,351,1,1,-12.0,-9,12,2,-3,-168,1,1
1002,11/04/2000,U.C.L.A.,37.0,40,117,28,17,346,2,1,Stanford,35.0,40,178,46,23,317,2,2,2.0,0,-61,-18,-6,29,0,-1
1003,11/04/2000,Nevada-Las Vegas,16.0,40,163,21,11,78,0,2,Utah,38.0,44,193,21,13,157,0,1,-22.0,-4,-30,0,-2,-79,0,1
1004,11/04/2000,Utah,38.0,44,193,21,13,157,0,1,Nevada-Las Vegas,16.0,40,163,21,11,78,0,2,22.0,4,30,0,2,79,0,-1
1005,11/04/2000,Texas-El Paso,45.0,50,179,35,20,323,0,2,Nevada-Reno,22.0,26,44,48,21,258,3,1,23.0,24,135,-13,-1,65,-3,1
1006,11/04/2000,Utah State,44.0,36,322,39,24,297,0,2,New Mexico State,37.0,52,369,32,15,226,0,1,7.0,-16,-47,7,9,71,0,1
1007,11/04/2000,Vanderbilt,20.0,33,52,41,15,147,5,0,Florida,43.0,38,141,36,21,334,2,1,-23.0,-5,-89,5,-6,-187,3,-1
1008,11/04/2000,Virginia Tech,21.0,44,162,30,15,234,2,1,Miami-Florida,41.0,39,183,23,11,283,0,1,-20.0,5,-21,7,4,-49,2,0
1009,11/04/2000,Washington,35.0,30,211,34,17,196,1,3,Arizona,32.0,51,263,34,13,208,0,1,3.0,-21,-52,0,4,-12,1,2
1010,11/04/2000,Washington State,24.0,47,122,34,14,217,1,0,Oregon,27.0,21,94,39,18,212,1,0,-3.0,26,28,-5,-4,5,0,0
1011,11/04/2000,Wake Forest,28.0,48,244,20,13,138,0,1,Duke,26.0,30,50,46,29,354,2,0,2.0,18,194,-26,-16,-216,-2,1
1012,11/04/2000,Wisconsin,41.0,46,216,21,12,204,1,0,Minnesota,20.0,51,303,32,18,187,3,1,21.0,-5,-87,-11,-6,17,-2,-1
1013,11/04/2000,Western Michigan,42.0,36,210,39,22,314,2,0,Ball State,3.0,45,132,31,11,96,2,0,39.0,-9,78,8,11,218,0,0
1014,11/04/2000,West Virginia,27.0,37,169,21,8,156,2,0,Syracuse,31.0,42,183,37,20,216,1,0,-4.0,-5,-14,-16,-12,-60,1,0
1015,11/11/2000,Air Force,44.0,74,400,15,10,130,1,1,Colorado State,40.0,18,178,41,22,334,1,2,4.0,56,222,-26,-12,-204,0,-1
1016,11/11/2000,Akron,49.0,42,241,25,12,287,2,0,Buffalo,14.0,54,243,26,9,100,1,3,35.0,-12,-2,-1,3,187,1,-3
1017,11/11/2000,Arkansas State,53.0,31,193,38,21,213,1,0,North Texas,28.0,37,111,31,19,214,2,1,25.0,-6,82,7,2,-1,-1,-1
1018,11/11/2000,Alabama,7.0,28,31,31,13,281,2,0,Mississippi State,29.0,50,276,27,18,262,0,1,-22.0,-22,-245,4,-5,19,2,-1
1019,11/11/2000,Arizona,9.0,31,69,22,9,89,1,0,Oregon State,33.0,41,73,31,17,231,1,0,-24.0,-10,-4,-9,-8,-142,0,0
1020,11/11/2000,Arkansas,20.0,35,118,20,11,128,1,3,Tennessee,63.0,51,290,34,19,212,0,0,-43.0,-16,-172,-14,-8,-84,1,3
1021,11/11/2000,Army,17.0,55,137,25,10,111,0,0,Louisville,38.0,28,126,34,23,307,1,1,-21.0,27,11,-9,-13,-196,-1,-1
1022,11/11/2000,Auburn,29.0,37,150,38,24,149,2,0,Georgia,26.0,26,55,35,23,164,1,2,3.0,11,95,3,1,-15,1,-2
1023,11/11/2000,Arizona State,7.0,34,23,38,13,151,2,0,Stanford,29.0,45,145,30,17,169,0,0,-22.0,-11,-122,8,-4,-18,2,0
1024,11/11/2000,Ball State,3.0,44,81,36,24,200,2,0,Toledo,31.0,35,260,19,6,82,0,0,-28.0,9,-179,17,18,118,2,0
1025,11/11/2000,Baylor,22.0,41,13,30,15,195,3,1,Missouri,47.0,52,273,28,16,199,1,1,-25.0,-11,-260,2,-1,-4,2,0
1026,11/11/2000,Boise State,66.0,48,260,30,21,381,0,1,Utah State,38.0,24,86,57,25,509,0,0,28.0,24,174,-27,-4,-128,0,1
1027,11/11/2000,Boston College,16.0,30,124,29,15,172,2,0,Notre Dame,28.0,61,380,12,9,86,0,2,-12.0,-31,-256,17,6,86,2,-2
1028,11/11/2000,Bowling Green,21.0,36,102,25,14,236,1,0,Ohio,23.0,55,277,12,2,17,1,0,-2.0,-19,-175,13,12,219,0,0
1029,11/11/2000,Buffalo,14.0,54,243,26,9,100,1,3,Akron,49.0,42,241,25,12,287,2,0,-35.0,12,2,1,-3,-187,-1,3
1030,11/11/2000,California,17.0,28,88,39,15,197,1,0,Oregon,25.0,38,76,36,20,252,1,1,-8.0,-10,12,3,-5,-55,0,-1
1031,11/11/2000,Central Florida,21.0,23,21,45,28,362,4,2,Virginia Tech,44.0,61,313,8,2,55,0,0,-23.0,-38,-292,37,26,307,4,2
1032,11/11/2000,Cincinnati,13.0,31,66,33,15,124,2,0,Memphis,10.0,42,152,34,20,203,4,3,3.0,-11,-86,-1,-5,-79,-2,-3
1033,11/11/2000,Central Michigan,21.0,43,97,29,17,220,0,0,Western Michigan,17.0,44,176,20,8,99,3,0,4.0,-1,-79,9,9,121,-3,0
1034,11/11/2000,Colorado,27.0,38,132,34,25,307,1,3,Iowa State,35.0,47,277,27,15,173,1,1,-8.0,-9,-145,7,10,134,0,2
1035,11/11/2000,Colorado State,40.0,18,178,41,22,334,1,2,Air Force,44.0,74,400,15,10,130,1,1,-4.0,-56,-222,26,12,204,0,1
1036,11/11/2000,Duke,31.0,35,155,37,24,319,1,1,No Carolina State,35.0,25,48,51,32,413,1,1,-4.0,10,107,-14,-8,-94,0,0
1037,11/11/2000,East Carolina,62.0,54,247,27,12,183,0,0,Houston,20.0,35,100,33,15,238,1,1,42.0,19,147,-6,-3,-55,-1,-1
