,Unnamed: 0,Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line ,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff,season
484,484,09/27/2008,Ohio,51,46,251,24,17,324,0,1,Virginia Military,31,56,339,10,3,97,1,1,H, ,20,-10,-88,14,14,227,-1,0,2008
485,485,09/27/2008,Ohio State,34,37,279,22,13,135,0,1,Minnesota,21,28,81,36,23,187,1,2,H,20.5,13,9,198,-14,-10,-52,-1,-1,2008
486,486,09/27/2008,Oklahoma,35,36,25,34,19,411,0,0,Texas Christian,10,35,102,41,16,212,2,2,H,18.5,25,1,-77,-7,3,199,-2,-2,2008
487,487,09/27/2008,Oklahoma State,55,62,358,21,16,254,0,0,Troy,24,23,144,49,27,272,2,1,H,17.5,31,39,214,-28,-11,-18,-2,-1,2008
488,488,09/27/2008,Oregon,63,53,346,19,9,161,0,0,Washington State,14,32,79,41,22,192,2,2,V,21.5,49,21,267,-22,-13,-31,-2,-2,2008
489,489,09/27/2008,Penn State,38,44,246,20,14,176,0,1,Illinois,24,42,189,24,13,183,1,1,H,15,14,2,57,-4,1,-7,-1,0,2008
490,490,09/27/2008,Pittsburgh,34,46,241,29,17,166,0,0,Syracuse,24,27,126,17,9,137,0,1,V,14,10,19,115,12,8,29,0,-1,2008
491,491,09/27/2008,Purdue,21,17,103,55,29,359,1,0,Notre Dame,38,40,201,35,20,275,0,0,V,-1.5,-17,-23,-98,20,9,84,1,0,2008
492,492,09/27/2008,Rice,77,39,174,30,23,328,0,0,North Texas,20,30,155,45,26,257,3,3,H,15.5,57,9,19,-15,-3,71,-3,-3,2008
493,493,09/27/2008,Rutgers,38,39,93,21,12,204,2,1,Morgan State,0,31,32,21,10,77,2,2,H, ,38,8,61,0,2,127,0,-1,2008
494,494,09/27/2008,San Diego State,45,35,158,40,26,445,1,1,Idaho,17,40,182,34,16,169,3,1,H,12.5,28,-5,-24,6,10,276,-2,0,2008
495,495,09/27/2008,San Jose State,20,39,85,28,14,152,0,0,Hawaii,17,29,131,36,21,225,4,2,V,-3,3,10,-46,-8,-7,-73,-4,-2,2008
496,496,09/27/2008,South Carolina,26,45,158,33,18,195,2,1,U-A-B,13,25,67,28,17,140,2,1,H,25.5,13,20,91,5,1,55,0,0,2008
497,497,09/27/2008,South Florida,41,48,245,33,21,275,0,0,No Carolina State,10,27,26,32,9,239,3,0,V,10.5,31,21,219,1,12,36,-3,0,2008
498,498,09/27/2008,Stanford,35,36,244,24,16,222,0,1,Washington,28,38,140,36,18,237,0,1,V,-3.5,7,-2,104,-12,-2,-15,0,0,2008
499,499,09/27/2008,Syracuse,24,27,126,17,9,137,0,1,Pittsburgh,34,46,241,29,17,166,0,0,H,-14,-10,-19,-115,-12,-8,-29,0,1,2008
500,500,09/27/2008,Temple,3,38,136,22,10,60,0,1,Western Michigan,7,26,41,42,26,247,1,1,H,-5,-4,12,95,-20,-16,-187,-1,0,2008
501,501,09/27/2008,Tennessee,12,33,124,24,8,67,0,1,Auburn,14,38,97,29,18,129,1,0,V,-6.5,-2,-5,27,-5,-10,-62,-1,1,2008
502,502,09/27/2008,Texas,52,50,208,23,21,213,0,1,Arkansas,10,26,11,28,14,180,1,1,H,27.5,42,24,197,-5,7,33,-1,0,2008
503,503,09/27/2008,Texas A+M,21,29,133,19,13,157,1,-1,Army,17,65,280,5,1,4,0,1,H,27,4,-36,-147,14,12,153,1,-2,2008
504,504,09/27/2008,Texas Christian,10,35,102,41,16,212,2,2,Oklahoma,35,36,25,34,19,411,0,0,V,-18.5,-25,-1,77,7,-3,-199,2,2,2008
505,505,09/27/2008,Toledo,16,31,94,46,27,208,1,3,Florida Intl,35,45,141,13,6,98,0,0,H,18,-19,-14,-47,33,21,110,1,3,2008
506,506,09/27/2008,Troy,24,23,144,49,27,272,2,1,Oklahoma State,55,62,358,21,16,254,0,0,V,-17.5,-31,-39,-214,28,11,18,2,1,2008
507,507,09/27/2008,Tulsa,62,42,329,27,20,312,2,0,Central Arkansas,34,35,93,34,24,342,0,0,H, ,28,7,236,-7,-4,-30,2,0,2008
508,508,09/27/2008,U-A-B,13,25,67,28,17,140,2,1,South Carolina,26,45,158,33,18,195,2,1,V,-25.5,-13,-20,-91,-5,-1,-55,0,0,2008
509,509,09/27/2008,U-C-F,13,39,175,34,14,161,2,4,UTEP,58,31,119,35,20,284,1,0,V,4,-45,8,56,-1,-6,-123,1,4,2008
510,510,09/27/2008,U.C.L.A.,31,38,234,20,11,150,0,1,Fresno State,36,40,207,31,21,236,1,0,H,-7,-5,-2,27,-11,-10,-86,-1,1,2008
511,511,09/27/2008,UL-Lafayette,37,51,335,29,16,174,0,0,Kansas State,45,45,198,28,21,272,0,1,V,-21.5,-8,6,137,1,-5,-98,0,-1,2008
512,512,09/27/2008,UTEP,58,31,119,35,20,284,1,0,U-C-F,13,39,175,34,14,161,2,4,H,-4,45,-8,-56,1,6,123,-1,-4,2008
513,513,09/27/2008,Utah,37,39,180,29,23,270,1,0,Weber State,21,23,56,38,24,303,0,2,H, ,16,16,124,-9,-1,-33,1,-2,2008
514,514,09/27/2008,Virginia,3,33,110,42,19,194,4,2,Duke,31,37,84,33,19,174,2,0,V,-7.5,-28,-4,26,9,0,20,2,2,2008
515,515,09/27/2008,Virginia Tech,35,55,206,15,9,171,0,0,Nebraska,30,25,55,26,17,278,1,1,V,-7,5,30,151,-11,-8,-107,-1,-1,2008
516,516,09/27/2008,Wake Forest,17,31,43,40,26,270,4,2,Navy,24,59,292,4,3,51,0,2,H,15.5,-7,-28,-249,36,23,219,4,0,2008
517,517,09/27/2008,Washington,28,38,140,36,18,237,0,1,Stanford,35,36,244,24,16,222,0,1,H,3.5,-7,2,-104,12,2,15,0,0,2008
518,518,09/27/2008,Washington State,14,32,79,41,22,192,2,2,Oregon,63,53,346,19,9,161,0,0,H,-21.5,-49,-21,-267,22,13,31,2,2,2008
519,519,09/27/2008,West Virginia,27,42,319,28,22,174,1,1,Marshall,3,25,39,37,15,119,1,2,H,15.5,24,17,280,-9,7,55,0,-1,2008
520,520,09/27/2008,Western Kentucky,3,37,142,14,6,15,0,1,Kentucky,41,38,216,32,21,182,1,0,V,-19,-38,-1,-74,-18,-15,-167,-1,1,2008
521,521,09/27/2008,Western Michigan,7,26,36,42,26,252,1,1,Temple,3,38,136,22,10,60,0,1,V,5,4,-12,-100,20,16,192,1,0,2008
522,522,09/27/2008,Wisconsin,25,44,158,37,20,226,2,2,Michigan,27,34,172,31,12,96,2,3,V,5,-2,10,-14,6,8,130,0,-1,2008
523,523,09/27/2008,Wyoming,16,36,195,32,16,124,4,1,Bowling Green,45,40,101,36,22,287,0,1,H,-3,-29,-4,94,-4,-6,-163,4,0,2008
524,524,09/30/2008,Florida Atlantic,13,42,155,27,16,208,2,2,Middle Tennessee,14,29,55,36,24,268,0,1,V,-2.5,-1,13,100,-9,-8,-60,2,1,2008
525,525,09/30/2008,Middle Tennessee,14,29,55,36,24,268,0,1,Florida Atlantic,13,42,155,27,16,208,2,2,H,2.5,1,-13,-100,9,8,60,-2,-1,2008
526,526,10/01/2008,Boise State,38,44,132,31,21,332,1,0,Louisiana Tech,3,36,118,30,9,202,1,0,H,24,35,8,14,1,12,130,0,0,2008
527,527,10/01/2008,Louisiana Tech,3,36,118,30,9,202,1,0,Boise State,38,44,132,31,21,332,1,0,V,-24,-35,-8,-14,-1,-12,-130,0,0,2008
528,528,10/02/2008,Memphis,33,36,192,30,19,244,2,0,U-A-B,30,36,220,25,14,235,0,2,V,3,3,0,-28,5,5,9,2,-2,2008
529,529,10/02/2008,Oregon State,28,32,92,31,21,313,0,1,Utah,31,38,136,31,17,201,1,1,V,-12,-3,-6,-44,0,4,112,-1,0,2008
530,530,10/02/2008,Pittsburgh,26,45,146,28,17,228,0,2,South Florida,21,35,116,21,11,129,1,0,V,-13.5,5,10,30,7,6,99,-1,2,2008
531,531,10/02/2008,South Florida,21,35,116,21,11,129,1,0,Pittsburgh,26,45,146,28,17,228,0,2,H,13.5,-5,-10,-30,-7,-6,-99,1,-2,2008
532,532,10/02/2008,U-A-B,30,36,220,25,14,235,0,2,Memphis,33,36,192,30,19,244,2,0,H,-3,-3,0,28,-5,-5,-9,-2,2,2008
533,533,10/02/2008,Utah,31,38,136,31,17,201,1,1,Oregon State,28,32,92,31,21,313,0,1,H,12,3,6,44,0,-4,-112,1,0,2008
534,534,10/03/2008,Brigham Young,34,30,103,37,23,303,2,0,Utah State,14,43,129,27,16,193,1,3,V,28.5,20,-13,-26,10,7,110,1,-3,2008
535,535,10/03/2008,Cincinnati,33,46,203,26,16,158,1,1,Marshall,10,31,90,37,17,178,3,0,V,3.5,23,15,113,-11,-1,-20,-2,1,2008
536,536,10/03/2008,Marshall,10,31,90,37,17,178,3,0,Cincinnati,33,46,203,26,16,158,1,1,H,-3.5,-23,-15,-113,11,1,20,2,-1,2008
537,537,10/03/2008,Utah State,14,43,129,27,16,193,1,3,Brigham Young,34,30,103,37,23,303,2,0,H,-28.5,-20,13,26,-10,-7,-110,-1,3,2008
538,538,10/04/2008,Air Force,27,56,227,21,12,184,0,2,Navy,33,56,206,2,1,38,0,2,H,4,-6,0,21,19,11,146,0,0,2008
539,539,10/04/2008,Akron,30,29,58,39,21,243,3,0,Kent State,27,58,256,31,17,157,0,2,V,3,3,-29,-198,8,4,86,3,-2,2008
540,540,10/04/2008,Alabama,17,49,282,17,7,106,1,2,Kentucky,14,20,35,42,20,241,1,1,H,15.5,3,29,247,-25,-13,-135,0,1,2008
541,541,10/04/2008,Arizona,48,51,256,21,17,193,0,0,Washington,14,28,63,28,12,181,1,1,H,24,34,23,193,-7,5,12,-1,-1,2008
542,542,10/04/2008,Arizona State,14,32,71,35,20,165,2,1,California,24,33,79,28,17,198,1,0,V,-8.5,-10,-1,-8,7,3,-33,1,1,2008
543,543,10/04/2008,Arkansas,7,25,141,38,24,220,1,1,Florida,38,38,278,29,19,236,1,0,H,-27,-31,-13,-137,9,5,-16,0,1,2008
544,544,10/04/2008,Army,44,44,291,5,4,43,0,0,Tulane,13,38,156,42,26,330,3,1,V,-20,31,6,135,-37,-22,-287,-3,-1,2008
545,545,10/04/2008,Auburn,13,44,110,22,10,98,1,0,Vanderbilt,14,32,106,31,16,157,1,0,V,4,-1,12,4,-9,-6,-59,0,0,2008
546,546,10/04/2008,Ball State,31,44,240,30,18,242,0,0,Toledo,0,19,14,31,21,143,1,0,V,7,31,25,226,-1,-3,99,-1,0,2008
547,547,10/04/2008,Baylor,17,41,194,26,11,75,0,0,Oklahoma,49,58,217,34,24,377,1,0,H,-24,-32,-17,-23,-8,-13,-302,-1,0,2008
548,548,10/04/2008,Boston College,38,30,150,51,34,428,1,2,No Carolina State,31,22,35,33,19,218,0,0,V,7.5,7,8,115,18,15,210,1,2,2008
549,549,10/04/2008,Bowling Green,21,29,94,34,27,297,0,0,Eastern Michigan,24,38,147,30,22,263,0,0,H,20.5,-3,-9,-53,4,5,34,0,0,2008
550,550,10/04/2008,California,24,33,79,28,17,198,1,0,Arizona State,14,32,71,35,20,165,2,1,H,8.5,10,1,8,-7,-3,33,-1,-1,2008
551,551,10/04/2008,Colorado,14,28,49,38,17,217,0,2,Texas,38,46,169,30,23,262,2,0,H,-12.5,-24,-18,-120,8,-6,-45,-2,2,2008
552,552,10/04/2008,Colorado State,41,44,216,21,15,294,0,1,Nevada-Las Vegas,28,33,174,26,14,173,1,1,H,1.5,13,11,42,-5,1,121,-1,0,2008
553,553,10/04/2008,Connecticut,12,40,168,44,24,210,3,0,North Carolina,38,33,146,16,9,117,1,0,V,-7.5,-26,7,22,28,15,93,2,0,2008
554,554,10/04/2008,Duke,0,20,35,29,15,97,1,0,Georgia Tech,27,59,224,14,9,230,0,1,V,-13,-27,-39,-189,15,6,-133,1,-1,2008
555,555,10/04/2008,Eastern Michigan,24,38,147,30,22,263,0,0,Bowling Green,21,29,94,34,27,297,0,0,V,-20.5,3,9,53,-4,-5,-34,0,0,2008
556,556,10/04/2008,Florida,38,38,278,29,19,236,1,0,Arkansas,7,25,141,38,24,220,1,1,V,27,31,13,137,-9,-5,16,0,-1,2008
557,557,10/04/2008,Florida Intl,42,39,110,20,12,237,0,0,North Texas,10,33,119,50,35,309,3,1,V,6,32,6,-9,-30,-23,-72,-3,-1,2008
558,558,10/04/2008,Florida State,41,54,281,31,14,159,2,2,Miami-Florida,39,14,51,49,21,205,3,0,V,-1.5,2,40,230,-18,-7,-46,-1,2,2008
559,559,10/04/2008,Fresno State,29,49,318,24,12,204,3,3,Hawaii,32,33,172,25,17,170,0,1,H,21,-3,16,146,-1,-5,34,3,2,2008
560,560,10/04/2008,Georgia Tech,27,59,224,14,9,230,0,1,Duke,0,20,35,29,15,97,1,0,H,13,27,39,189,-15,-6,133,-1,1,2008
561,561,10/04/2008,Hawaii,32,33,172,25,17,170,0,1,Fresno State,29,49,318,24,12,204,3,3,V,-21,3,-16,-146,1,5,-34,-3,-2,2008
562,562,10/04/2008,Idaho,14,28,24,47,22,292,1,0,Nevada-Reno,49,47,264,24,19,243,0,2,H,-24,-35,-19,-240,23,3,49,1,-2,2008
563,563,10/04/2008,Illinois,45,47,191,26,13,310,0,0,Michigan,20,35,69,35,18,250,0,2,V,-2.5,25,12,122,-9,-5,60,0,-2,2008
564,564,10/04/2008,Indiana,7,24,49,24,16,244,1,2,Minnesota,16,44,59,37,22,274,0,2,V,-6.5,-9,-20,-10,-13,-6,-30,1,0,2008
565,565,10/04/2008,Iowa,13,39,151,22,15,158,1,2,Michigan State,16,34,91,24,13,184,1,0,V,-6.5,-3,5,60,-2,2,-26,0,2,2008
566,566,10/04/2008,Iowa State,33,31,97,46,27,268,1,1,Kansas,35,39,117,26,18,319,1,3,H,-11,-2,-8,-20,20,9,-51,0,-2,2008
567,567,10/04/2008,Kansas,35,39,117,26,18,319,1,3,Iowa State,33,31,97,46,27,268,1,1,V,11,2,8,20,-20,-9,51,0,2,2008
568,568,10/04/2008,Kansas State,28,36,113,31,15,183,0,2,Texas Tech,58,30,136,60,42,490,1,0,H,-7,-30,6,-23,-29,-27,-307,-1,2,2008
569,569,10/04/2008,Kent State,27,58,256,31,17,157,0,2,Akron,30,29,58,39,21,243,3,0,H,-3,-3,29,198,-8,-4,-86,-3,2,2008
570,570,10/04/2008,Kentucky,14,20,35,42,20,241,1,1,Alabama,17,49,282,17,7,106,1,2,V,-15.5,-3,-29,-247,25,13,135,0,-1,2008
571,571,10/04/2008,Maryland,0,21,79,34,20,223,1,1,Virginia,31,41,201,34,25,226,0,0,V,13.5,-31,-20,-122,0,-5,-3,1,1,2008
572,572,10/04/2008,Miami-Florida,39,14,51,49,21,205,3,0,Florida State,41,54,281,31,14,159,2,2,H,1.5,-2,-40,-230,18,7,46,1,-2,2008
573,573,10/04/2008,Miami-Ohio,10,39,91,40,22,212,1,3,Temple,28,40,116,23,11,178,1,1,H,7,-18,-1,-25,17,11,34,0,2,2008
574,574,10/04/2008,Michigan,20,35,69,35,18,250,0,2,Illinois,45,47,191,26,13,310,0,0,H,2.5,-25,-12,-122,9,5,-60,0,2,2008
575,575,10/04/2008,Michigan State,16,34,91,24,13,184,1,0,Iowa,13,39,151,22,15,158,1,2,H,6.5,3,-5,-60,2,-2,26,0,-2,2008
576,576,10/04/2008,Minnesota,16,44,59,37,22,274,0,2,Indiana,7,24,49,24,16,244,1,2,H,6.5,9,20,10,13,6,30,-1,0,2008
577,577,10/04/2008,Mississippi,24,33,118,32,21,243,1,2,South Carolina,31,35,78,32,22,327,1,0,H,1.5,-7,-2,40,0,-1,-84,0,2,2008
578,578,10/04/2008,Missouri,52,34,201,24,19,261,0,0,Nebraska,17,35,79,38,26,290,1,1,V,10,35,-1,122,-14,-7,-29,-1,-1,2008
579,579,10/04/2008,Navy,33,56,206,2,1,38,0,2,Air Force,27,56,227,21,12,184,0,2,V,-4,6,0,-21,-19,-11,-146,0,0,2008
580,580,10/04/2008,Nebraska,17,35,79,38,26,290,1,1,Missouri,52,34,201,24,19,261,0,0,H,-10,-35,1,-122,14,7,29,1,1,2008
581,581,10/04/2008,Nevada-Las Vegas,28,33,174,26,14,173,1,1,Colorado State,41,44,216,21,15,294,0,1,V,-1.5,-13,-11,-42,5,-1,-121,1,0,2008
582,582,10/04/2008,Nevada-Reno,49,47,264,24,19,243,0,2,Idaho,14,28,24,47,22,292,1,0,V,24,35,19,240,-23,-3,-49,-1,2,2008
583,583,10/04/2008,New Mexico,24,48,317,21,8,33,0,0,Wyoming,0,44,130,19,9,71,1,2,H,11,24,4,187,2,-1,-38,-1,-2,2008
584,584,10/04/2008,New Mexico State,45,33,220,34,26,351,1,3,Alcorn State,10,24,-13,39,20,208,1,1,H, ,35,9,233,-5,6,143,0,2,2008
585,585,10/04/2008,No Carolina State,31,22,35,33,19,218,0,0,Boston College,38,30,150,51,34,428,1,2,H,-7.5,-7,-8,-115,-18,-15,-210,-1,-2,2008
586,586,10/04/2008,North Carolina,38,33,146,16,9,117,1,0,Connecticut,12,40,168,44,24,210,3,0,H,7.5,26,-7,-22,-28,-15,-93,-2,0,2008
587,587,10/04/2008,North Texas,10,33,119,50,35,309,3,1,Florida Intl,42,39,110,20,12,237,0,0,H,-6,-32,-6,9,30,23,72,3,1,2008
588,588,10/04/2008,Northern Illinois,9,34,72,26,14,118,1,0,Tennessee,13,32,69,18,10,156,0,2,V,-16.5,-4,2,3,8,4,-38,1,-2,2008
589,589,10/04/2008,Notre Dame,28,27,83,40,29,347,0,0,Stanford,21,37,161,28,18,182,3,1,H,6.5,7,-10,-78,12,11,165,-3,-1,2008
590,590,10/04/2008,Ohio,20,37,148,37,19,208,2,1,Western Michigan,41,28,156,38,24,347,1,2,V,-8.5,-21,9,-8,-1,-5,-139,1,-1,2008
591,591,10/04/2008,Ohio State,20,40,183,19,13,144,1,1,Wisconsin,17,39,179,25,13,147,1,1,V,1.5,3,1,4,-6,0,-3,0,0,2008
592,592,10/04/2008,Oklahoma,49,58,217,34,24,377,1,0,Baylor,17,41,194,26,11,75,0,0,V,24,32,17,23,8,13,302,1,0,2008
593,593,10/04/2008,Oklahoma State,56,46,215,14,10,186,0,1,Texas A+M,28,30,184,43,24,218,2,3,H,26,28,16,31,-29,-14,-32,-2,-2,2008
594,594,10/04/2008,Oregon,10,39,60,33,20,179,1,1,Southern Cal,44,39,155,36,24,443,1,1,V,-15.5,-34,0,-95,-3,-4,-264,0,0,2008
595,595,10/04/2008,Penn State,20,40,202,26,18,220,0,0,Purdue,6,33,83,27,16,158,1,0,V,14,14,7,119,-1,2,62,-1,0,2008
596,596,10/04/2008,Purdue,6,33,83,27,16,158,1,0,Penn State,20,40,202,26,18,220,0,0,H,-14,-14,-7,-119,1,-2,-62,1,0,2008
597,597,10/04/2008,Rice,28,35,103,46,25,350,1,3,Tulsa,63,53,386,26,14,191,1,0,V,-16.5,-35,-18,-283,20,11,159,0,3,2008
598,598,10/04/2008,Rutgers,17,26,72,33,15,198,0,0,West Virginia,24,50,175,19,14,158,0,0,V,-14,-7,-24,-103,14,1,40,0,0,2008
599,599,10/04/2008,S-M-U,17,21,25,45,29,351,3,1,U-C-F,31,38,154,17,9,126,0,1,V,-13,-14,-17,-129,28,20,225,3,0,2008
600,600,10/04/2008,San Diego State,7,15,-13,26,10,98,0,1,Texas Christian,41,71,383,19,10,115,0,1,V,-24.5,-34,-56,-396,7,0,-17,0,0,2008
601,601,10/04/2008,South Carolina,31,35,78,32,22,327,1,0,Mississippi,24,33,118,32,21,243,1,2,V,-1.5,7,2,-40,0,1,84,0,-2,2008
602,602,10/04/2008,Southern Cal,44,39,155,36,24,443,1,1,Oregon,10,39,60,33,20,179,1,1,H,15.5,34,0,95,3,4,264,0,0,2008
603,603,10/04/2008,Southern Miss,37,45,277,37,21,264,1,0,UTEP,40,32,116,44,25,266,0,0,H,7.5,-3,13,161,-7,-4,-2,1,0,2008
604,604,10/04/2008,Stanford,21,37,161,28,18,182,3,1,Notre Dame,28,27,83,40,29,347,0,0,V,-6.5,-7,10,78,-12,-11,-165,3,1,2008
605,605,10/04/2008,Temple,28,40,116,23,11,178,1,1,Miami-Ohio,10,39,91,40,22,212,1,3,V,-7,18,1,25,-17,-11,-34,0,-2,2008
606,606,10/04/2008,Tennessee,13,32,69,18,10,156,0,2,Northern Illinois,9,34,72,26,14,118,1,0,H,16.5,4,-2,-3,-8,-4,38,-1,2,2008
607,607,10/04/2008,Texas,38,46,169,30,23,262,2,0,Colorado,14,28,49,38,17,217,0,2,V,12.5,24,18,120,-8,6,45,2,-2,2008
608,608,10/04/2008,Texas A+M,28,30,184,43,24,218,2,3,Oklahoma State,56,46,215,14,10,186,0,1,V,-26,-28,-16,-31,29,14,32,2,2,2008
609,609,10/04/2008,Texas Christian,41,71,383,19,10,115,0,1,San Diego State,7,15,-13,26,10,98,0,1,H,24.5,34,56,396,-7,0,17,0,0,2008
610,610,10/04/2008,Texas Tech,58,30,136,60,42,490,1,0,Kansas State,28,36,113,31,15,183,0,2,V,7,30,-6,23,29,27,307,1,-2,2008
611,611,10/04/2008,Toledo,0,19,14,31,21,143,1,0,Ball State,31,44,240,30,18,242,0,0,H,-7,-31,-25,-226,1,3,-99,1,0,2008
612,612,10/04/2008,Tulane,13,38,156,42,26,330,3,1,Army,44,44,291,5,4,43,0,0,H,20,-31,-6,-135,37,22,287,3,1,2008
613,613,10/04/2008,Tulsa,63,53,386,26,14,191,1,0,Rice,28,35,103,46,25,350,1,3,H,16.5,35,18,283,-20,-11,-159,0,-3,2008
614,614,10/04/2008,U-C-F,31,38,154,17,9,126,0,1,S-M-U,17,21,25,45,29,351,3,1,H,13,14,17,129,-28,-20,-225,-3,0,2008
615,615,10/04/2008,U.C.L.A.,28,37,100,37,23,225,0,0,Washington State,3,25,26,31,15,151,1,0,H,17,25,12,74,6,8,74,-1,0,2008
616,616,10/04/2008,UL-Lafayette,44,37,556,23,15,172,2,1,UL-Monroe,35,40,241,25,12,142,0,0,V,2.5,9,-3,315,-2,3,30,2,1,2008
617,617,10/04/2008,UL-Monroe,35,40,241,25,12,142,0,0,UL-Lafayette,44,37,556,23,15,172,2,1,H,-2.5,-9,3,-315,2,-3,-30,-2,-1,2008
618,618,10/04/2008,UTEP,40,32,116,44,25,266,0,0,Southern Miss,37,45,277,37,21,264,1,0,V,-7.5,3,-13,-161,7,4,2,-1,0,2008
619,619,10/04/2008,Vanderbilt,14,32,106,31,16,157,1,0,Auburn,13,44,110,22,10,98,1,0,H,-4,1,-12,-4,9,6,59,0,0,2008
620,620,10/04/2008,Virginia,31,41,201,34,25,226,0,0,Maryland,0,21,79,34,20,223,1,1,H,-13.5,31,20,122,0,5,3,-1,-1,2008
621,621,10/04/2008,Virginia Tech,27,51,151,18,13,142,0,1,Western Kentucky,13,32,148,20,8,95,1,0,H,28,14,19,3,-2,5,47,-1,1,2008
622,622,10/04/2008,Washington,14,28,63,28,12,181,1,1,Arizona,48,51,256,21,17,193,0,0,V,-24,-34,-23,-193,7,-5,-12,1,1,2008
623,623,10/04/2008,Washington State,3,25,26,31,15,151,1,0,U.C.L.A.,28,37,100,37,23,225,0,0,V,-17,-25,-12,-74,-6,-8,-74,1,0,2008
624,624,10/04/2008,West Virginia,24,50,175,19,14,158,0,0,Rutgers,17,26,72,33,15,198,0,0,H,14,7,24,103,-14,-1,-40,0,0,2008
625,625,10/04/2008,Western Kentucky,13,32,148,20,8,95,1,0,Virginia Tech,27,51,151,18,13,142,0,1,V,-28,-14,-19,-3,2,-5,-47,1,-1,2008
626,626,10/04/2008,Western Michigan,41,28,156,38,24,347,1,2,Ohio,20,37,148,37,19,208,2,1,H,8.5,21,-9,8,1,5,139,-1,1,2008
627,627,10/04/2008,Wisconsin,17,39,179,25,13,147,1,1,Ohio State,20,40,183,19,13,144,1,1,H,-1.5,-3,-1,-4,6,0,3,0,0,2008
628,628,10/04/2008,Wyoming,0,44,130,19,9,71,1,2,New Mexico,24,48,317,21,8,33,0,0,V,-11,-24,-4,-187,-2,1,38,1,2,2008
629,629,10/07/2008,Florida Atlantic,17,31,75,41,21,283,2,1,Troy,30,51,233,24,11,127,1,0,H,-4.5,-13,-20,-158,17,10,156,1,1,2008
630,630,10/07/2008,Troy,30,51,233,24,11,127,1,0,Florida Atlantic,17,31,75,41,21,283,2,1,V,4.5,13,20,158,-17,-10,-156,-1,-1,2008
631,631,10/09/2008,Clemson,7,23,21,35,15,177,1,0,Wake Forest,12,46,156,36,22,186,0,0,V,1.5,-5,-23,-135,-1,-7,-9,1,0,2008
632,632,10/09/2008,Houston,45,31,132,40,26,417,0,1,U-A-B,20,38,118,40,24,234,3,0,H,18,25,-7,14,0,2,183,-3,1,2008
633,633,10/09/2008,U-A-B,20,38,118,40,24,234,3,0,Houston,45,31,132,40,26,417,0,1,V,-18,-25,7,-14,0,-2,-183,3,-1,2008
634,634,10/09/2008,Wake Forest,12,46,156,36,22,186,0,0,Clemson,7,23,21,35,15,177,1,0,H,-1.5,5,23,135,1,7,9,-1,0,2008
635,635,10/10/2008,Louisville,35,30,166,25,13,133,1,0,Memphis,28,30,130,56,34,351,1,2,V,6.5,7,0,36,-31,-21,-218,0,-2,2008
636,636,10/10/2008,Memphis,28,30,130,56,34,351,1,2,Louisville,35,30,166,25,13,133,1,0,H,-6.5,-7,0,-36,31,21,218,0,2,2008
637,637,10/11/2008,Air Force,35,77,401,7,5,72,0,2,San Diego State,10,27,35,38,19,130,2,0,V,10.5,25,50,366,-31,-14,-58,-2,2,2008
638,638,10/11/2008,Akron,33,42,206,34,19,161,1,0,Bowling Green,37,27,175,42,27,244,1,1,H,-1,-4,15,31,-8,-8,-83,0,-1,2008
639,639,10/11/2008,Arizona,23,23,77,34,22,259,0,0,Stanford,24,48,286,24,16,152,2,1,V,7,-1,-25,-209,10,6,107,-2,-1,2008
640,640,10/11/2008,Arizona State,0,36,75,37,15,154,3,1,Southern Cal,28,40,210,29,15,177,3,2,V,-28,-28,-4,-135,8,0,-23,0,-1,2008
641,641,10/11/2008,Arkansas,25,44,188,33,18,228,2,1,Auburn,22,33,56,28,10,137,3,0,V,-17,3,11,132,5,8,91,-1,1,2008
642,642,10/11/2008,Arkansas State,37,44,262,16,7,129,0,0,UL-Monroe,29,26,57,42,23,309,1,2,H,14.5,8,18,205,-26,-16,-180,-1,-2,2008
643,643,10/11/2008,Army,17,59,341,3,0,0,0,2,Eastern Michigan,13,29,117,30,12,138,0,0,H,1,4,30,224,-27,-12,-138,0,2,2008
644,644,10/11/2008,Auburn,22,33,56,28,10,137,3,0,Arkansas,25,44,188,33,18,228,2,1,H,17,-3,-11,-132,-5,-8,-91,1,-1,2008
645,645,10/11/2008,Ball State,24,40,200,22,14,155,1,0,Western Kentucky,7,34,183,31,19,169,1,2,V,16.5,17,6,17,-9,-5,-14,0,-2,2008
646,646,10/11/2008,Baylor,38,50,147,26,22,288,0,0,Iowa State,10,18,81,41,21,176,1,0,H,4.5,28,32,66,-15,1,112,-1,0,2008
647,647,10/11/2008,Boise State,24,34,180,30,21,170,1,1,Southern Miss,7,33,118,34,15,160,1,1,V,10.5,17,1,62,-4,6,10,0,0,2008
648,648,10/11/2008,Bowling Green,37,27,175,42,27,244,1,1,Akron,33,42,206,34,19,161,1,0,V,1,4,-15,-31,8,8,83,0,1,2008
649,649,10/11/2008,Brigham Young,21,28,124,34,22,258,0,0,New Mexico,3,50,130,22,13,155,1,1,H,23.5,18,-22,-6,12,9,103,-1,-1,2008
